,Tuple,Count,Start X,Start Y,End X,End Y
33855,"(40.70289, -73.98828, 40.70256, -73.9881)",8,40.70289,-73.98828,40.70256,-73.9881
33856,"(40.70835, -73.95324, 40.7089, -73.95472)",10,40.70835,-73.95324,40.7089,-73.95472
33857,"(40.78435, -73.98117, 40.78367, -73.98167)",18,40.78435,-73.98117,40.78367,-73.98167
33858,"(40.7395, -73.98267, 40.74016, -73.98427)",14,40.7395,-73.98267,40.74016,-73.98427
33859,"(40.707, -73.96727, 40.70711, -73.96732)",3,40.707,-73.96727,40.70711,-73.96732
33860,"(40.78082, -73.97165, 40.78088, -73.97164)",23,40.78082,-73.97165,40.78088,-73.97164
33861,"(40.73014, -74.00079, 40.73, -74.00051)",42,40.73014,-74.00079,40.73,-74.00051
33862,"(40.7021, -74.0094, 40.70206, -74.00948)",6,40.7021,-74.0094,40.70206,-74.00948
33863,"(40.71336, -74.01428, 40.71317, -74.0144)",1016,40.71336,-74.01428,40.71317,-74.0144
33864,"(40.78504, -73.96858, 40.78501, -73.96846)",23,40.78504,-73.96858,40.78501,-73.96846
33865,"(40.70886, -73.99783, 40.70883, -73.99794)",3,40.70886,-73.99783,40.70883,-73.99794
33866,"(40.70765, -73.93984, 40.70762, -73.94015)",7,40.70765,-73.93984,40.70762,-73.94015
33867,"(40.75434, -73.9768, 40.75432, -73.97682)",1,40.75434,-73.9768,40.75432,-73.97682
33868,"(40.70273, -74.01421, 40.7028, -74.01427)",57,40.70273,-74.01421,40.7028,-74.01427
33869,"(40.74573, -73.9802, 40.74513, -73.98066)",20,40.74573,-73.9802,40.74513,-73.98066
33870,"(40.75246, -73.97055, 40.75237, -73.97034)",69,40.75246,-73.97055,40.75237,-73.97034
33871,"(40.73941, -74.00645, 40.7395, -74.00643)",61,40.73941,-74.00645,40.7395,-74.00643
33872,"(40.72265, -73.98792, 40.72265, -73.98792)",11,40.72265,-73.98792,40.72265,-73.98792
33873,"(40.7009, -73.98685, 40.70062, -73.98669)",461,40.7009,-73.98685,40.70062,-73.98669
33874,"(40.72354, -73.95154, 40.72347, -73.95164)",22,40.72354,-73.95154,40.72347,-73.95164
33875,"(40.72999, -73.99408, 40.72941, -73.99457)",81,40.72999,-73.99408,40.72941,-73.99457
33876,"(40.77655, -73.98839, 40.77658, -73.98837)",6,40.77655,-73.98839,40.77658,-73.98837
33877,"(40.68798, -73.96781, 40.68798, -73.96781)",6,40.68798,-73.96781,40.68798,-73.96781
33878,"(40.72838, -73.98717, 40.72776, -73.98567)",3,40.72838,-73.98717,40.72776,-73.98567
33879,"(40.71279, -74.00432, 40.71282, -74.0043)",210,40.71279,-74.00432,40.71282,-74.0043
33880,"(40.77562, -73.94428, 40.77614, -73.9439)",5,40.77562,-73.94428,40.77614,-73.9439
33881,"(40.715, -73.95947, 40.71507, -73.95978)",22,40.715,-73.95947,40.71507,-73.95978
33882,"(40.76984, -73.97338, 40.76981, -73.97331)",180,40.76984,-73.97338,40.76981,-73.97331
33883,"(40.74655, -73.98164, 40.74649, -73.98168)",111,40.74655,-73.98164,40.74649,-73.98168
33884,"(40.71479, -73.95731, 40.71464, -73.95704)",2,40.71479,-73.95731,40.71464,-73.95704
33885,"(40.78146, -73.96943, 40.78151, -73.96943)",26,40.78146,-73.96943,40.78151,-73.96943
33886,"(40.7157, -73.99595, 40.71563, -73.99579)",1,40.7157,-73.99595,40.71563,-73.99579
33887,"(40.70262, -73.96268, 40.70266, -73.96285)",3,40.70262,-73.96268,40.70266,-73.96285
33888,"(40.76119, -73.98156, 40.76054, -73.97998)",118,40.76119,-73.98156,40.76054,-73.97998
33889,"(40.71147, -74.00409, 40.71148, -74.00404)",20,40.71147,-74.00409,40.71148,-74.00404
33890,"(40.71237, -73.99335, 40.7124, -73.99337)",7,40.71237,-73.99335,40.7124,-73.99337
33891,"(40.73596, -74.01031, 40.73732, -74.0102)",951,40.73596,-74.01031,40.73732,-74.0102
33892,"(40.7076, -73.95554, 40.70746, -73.95563)",2,40.7076,-73.95554,40.70746,-73.95563
33893,"(40.69936, -73.98551, 40.69936, -73.98543)",461,40.69936,-73.98551,40.69936,-73.98543
33894,"(40.78307, -73.98567, 40.78323, -73.98556)",6,40.78307,-73.98567,40.78323,-73.98556
33895,"(40.70643, -74.01631, 40.70637, -74.01633)",3,40.70643,-74.01631,40.70637,-74.01633
33896,"(40.7635, -73.96923, 40.76288, -73.96971)",6,40.7635,-73.96923,40.76288,-73.96971
33897,"(40.67896, -73.94965, 40.67862, -73.94967)",3,40.67896,-73.94965,40.67862,-73.94967
33898,"(40.70698, -73.95805, 40.70691, -73.95809)",1,40.70698,-73.95805,40.70691,-73.95809
33899,"(40.68693, -73.97739, 40.68755, -73.97752)",4,40.68693,-73.97739,40.68755,-73.97752
33900,"(40.71026, -73.95742, 40.71026, -73.95737)",10,40.71026,-73.95742,40.71026,-73.95737
33901,"(40.76987, -73.97347, 40.76989, -73.97358)",65,40.76987,-73.97347,40.76989,-73.97358
33902,"(40.68971, -73.9751, 40.68971, -73.9751)",1,40.68971,-73.9751,40.68971,-73.9751
33903,"(40.74044, -73.98406, 40.74077, -73.98381)",38,40.74044,-73.98406,40.74077,-73.98381
33904,"(40.69931, -73.98869, 40.69936, -73.9887)",1,40.69931,-73.98869,40.69936,-73.9887
33905,"(40.7677, -73.98205, 40.7677, -73.982)",767,40.7677,-73.98205,40.7677,-73.982
33906,"(40.78187, -73.97148, 40.78184, -73.97146)",14,40.78187,-73.97148,40.78184,-73.97146
33907,"(40.70218, -74.00984, 40.70223, -74.00972)",1,40.70218,-74.00984,40.70223,-74.00972
33908,"(40.715, -73.99471, 40.71478, -73.99458)",461,40.715,-73.99471,40.71478,-73.99458
33909,"(40.70045, -73.98974, 40.70044, -73.98974)",58,40.70045,-73.98974,40.70044,-73.98974
33910,"(40.71649, -73.94642, 40.71578, -73.9463)",12,40.71649,-73.94642,40.71578,-73.9463
33911,"(40.78424, -73.98458, 40.78429, -73.9845)",4,40.78424,-73.98458,40.78429,-73.9845
33912,"(40.73604, -73.97506, 40.73596, -73.97506)",2,40.73604,-73.97506,40.73596,-73.97506
33913,"(40.78411, -73.98357, 40.78429, -73.98338)",34,40.78411,-73.98357,40.78429,-73.98338
33914,"(40.77675, -73.95265, 40.77684, -73.95257)",12,40.77675,-73.95265,40.77684,-73.95257
33915,"(40.72643, -74.00562, 40.72628, -74.00374)",11,40.72643,-74.00562,40.72628,-74.00374
33916,"(40.71894, -73.95654, 40.71974, -73.95782)",10,40.71894,-73.95654,40.71974,-73.95782
33917,"(40.69625, -73.97642, 40.6962, -73.97641)",1,40.69625,-73.97642,40.6962,-73.97641
33918,"(40.7126, -73.94915, 40.71276, -73.94748)",2,40.7126,-73.94915,40.71276,-73.94748
33919,"(40.78643, -73.98133, 40.78639, -73.98135)",6,40.78643,-73.98133,40.78639,-73.98135
33920,"(40.7183, -74.00711, 40.71826, -74.00702)",14,40.7183,-74.00711,40.71826,-74.00702
33921,"(40.73878, -73.97716, 40.7394, -73.9767)",1248,40.73878,-73.97716,40.7394,-73.9767
33922,"(40.76119, -73.95788, 40.76122, -73.95801)",1,40.76119,-73.95788,40.76122,-73.95801
33923,"(40.73406, -73.99967, 40.73415, -73.99918)",144,40.73406,-73.99967,40.73415,-73.99918
33924,"(40.73875, -74.00646, 40.73875, -74.00554)",6,40.73875,-74.00646,40.73875,-74.00554
33925,"(40.6947, -73.99887, 40.6953, -73.99858)",6,40.6947,-73.99887,40.6953,-73.99858
33926,"(40.70295, -73.99474, 40.70294, -73.99475)",51,40.70295,-73.99474,40.70294,-73.99475
33927,"(40.72742, -73.99388, 40.7274, -73.99382)",39,40.72742,-73.99388,40.7274,-73.99382
33928,"(40.75571, -73.9772, 40.75538, -73.97744)",15,40.75571,-73.9772,40.75538,-73.97744
33929,"(40.69833, -73.96105, 40.69846, -73.96019)",29,40.69833,-73.96105,40.69846,-73.96019
33930,"(40.77458, -73.95803, 40.77496, -73.95889)",30,40.77458,-73.95803,40.77496,-73.95889
33931,"(40.70762, -73.96216, 40.70768, -73.96272)",1,40.70762,-73.96216,40.70768,-73.96272
33932,"(40.7152, -74.01306, 40.71518, -74.01296)",104,40.7152,-74.01306,40.71518,-74.01296
33933,"(40.75389, -73.98294, 40.75399, -73.98287)",7,40.75389,-73.98294,40.75399,-73.98287
33934,"(40.75161, -73.96783, 40.75166, -73.96781)",564,40.75161,-73.96783,40.75166,-73.96781
33935,"(40.75717, -73.99168, 40.75657, -73.99028)",28,40.75717,-73.99168,40.75657,-73.99028
33936,"(40.71279, -74.01163, 40.71277, -74.01161)",7,40.71279,-74.01163,40.71277,-74.01161
33937,"(40.77115, -73.96393, 40.77106, -73.96373)",91,40.77115,-73.96393,40.77106,-73.96373
33938,"(40.72173, -73.97423, 40.7221, -73.97418)",265,40.72173,-73.97423,40.7221,-73.97418
33939,"(40.71051, -73.96097, 40.71051, -73.96095)",7,40.71051,-73.96097,40.71051,-73.96095
33940,"(40.72843, -73.99611, 40.72823, -73.99569)",115,40.72843,-73.99611,40.72823,-73.99569
33941,"(40.72238, -73.97412, 40.72249, -73.9741)",265,40.72238,-73.97412,40.72249,-73.9741
33942,"(40.73087, -73.97318, 40.73093, -73.97324)",1,40.73087,-73.97318,40.73093,-73.97324
33943,"(40.7076, -74.0003, 40.70769, -74.00009)",112,40.7076,-74.0003,40.70769,-74.00009
33944,"(40.69582, -73.96457, 40.6959, -73.96425)",4,40.69582,-73.96457,40.6959,-73.96425
33945,"(40.72019, -73.99334, 40.72005, -73.99286)",49,40.72019,-73.99334,40.72005,-73.99286
33946,"(40.78099, -73.96277, 40.78101, -73.96299)",11,40.78099,-73.96277,40.78101,-73.96299
33947,"(40.70724, -73.99844, 40.70732, -73.99854)",1,40.70724,-73.99844,40.70732,-73.99854
33948,"(40.74273, -73.97237, 40.74262, -73.97242)",1,40.74273,-73.97237,40.74262,-73.97242
33949,"(40.73721, -73.98138, 40.73628, -73.97921)",11,40.73721,-73.98138,40.73628,-73.97921
33950,"(40.77115, -73.96393, 40.77183, -73.96343)",85,40.77115,-73.96393,40.77183,-73.96343
33951,"(40.71287, -73.99858, 40.71304, -73.99843)",52,40.71287,-73.99858,40.71304,-73.99843
33952,"(40.70945, -73.99192, 40.70969, -73.99206)",1,40.70945,-73.99192,40.70969,-73.99206
33953,"(40.77053, -73.98205, 40.76997, -73.9807)",2,40.77053,-73.98205,40.76997,-73.9807
33954,"(40.77303, -73.96867, 40.773, -73.96864)",238,40.77303,-73.96867,40.773,-73.96864
33955,"(40.70222, -74.01395, 40.70222, -74.01388)",390,40.70222,-74.01395,40.70222,-74.01388
33956,"(40.73874, -74.00995, 40.73882, -74.00994)",25,40.73874,-74.00995,40.73882,-74.00994
33957,"(40.69913, -73.9975, 40.69917, -73.9975)",23,40.69913,-73.9975,40.69917,-73.9975
33958,"(40.7196, -73.98675, 40.72076, -73.98616)",36,40.7196,-73.98675,40.72076,-73.98616
33959,"(40.72873, -73.95462, 40.72785, -73.95415)",3,40.72873,-73.95462,40.72785,-73.95415
33960,"(40.73012, -73.98947, 40.73012, -73.98947)",51,40.73012,-73.98947,40.73012,-73.98947
33961,"(40.7827, -73.96692, 40.78271, -73.967)",6,40.7827,-73.96692,40.78271,-73.967
33962,"(40.73259, -73.97579, 40.73254, -73.97589)",12,40.73259,-73.97579,40.73254,-73.97589
33963,"(40.75429, -73.97629, 40.7543, -73.97632)",1,40.75429,-73.97629,40.7543,-73.97632
33964,"(40.71672, -73.99749, 40.71682, -73.99776)",30,40.71672,-73.99749,40.71682,-73.99776
33965,"(40.69581, -73.97037, 40.69584, -73.9714)",2,40.69581,-73.97037,40.69584,-73.9714
33966,"(40.70225, -74.01577, 40.70241, -74.01587)",2,40.70225,-74.01577,40.70241,-74.01587
33967,"(40.73135, -73.98224, 40.73133, -73.98221)",39,40.73135,-73.98224,40.73133,-73.98221
33968,"(40.7296, -73.97486, 40.72978, -73.97473)",114,40.7296,-73.97486,40.72978,-73.97473
33969,"(40.78102, -73.96964, 40.78107, -73.9696)",26,40.78102,-73.96964,40.78107,-73.9696
33970,"(40.7787, -73.98183, 40.77873, -73.98192)",13,40.7787,-73.98183,40.77873,-73.98192
33971,"(40.77115, -73.96393, 40.77179, -73.96544)",97,40.77115,-73.96393,40.77179,-73.96544
33972,"(40.71293, -73.94584, 40.71299, -73.94518)",13,40.71293,-73.94584,40.71299,-73.94518
33973,"(40.71565, -73.99441, 40.71561, -73.99427)",181,40.71565,-73.99441,40.71561,-73.99427
33974,"(40.75147, -73.97817, 40.75147, -73.97816)",344,40.75147,-73.97817,40.75147,-73.97816
33975,"(40.69934, -73.98882, 40.69938, -73.98884)",2,40.69934,-73.98882,40.69938,-73.98884
33976,"(40.7477, -74.00417, 40.7477, -74.00417)",36,40.7477,-74.00417,40.7477,-74.00417
33977,"(40.71508, -73.98711, 40.71497, -73.98714)",144,40.71508,-73.98711,40.71497,-73.98714
33978,"(40.70286, -74.01185, 40.70284, -74.0119)",53,40.70286,-74.01185,40.70284,-74.0119
33979,"(40.69804, -73.97479, 40.698, -73.97382)",42,40.69804,-73.97479,40.698,-73.97382
33980,"(40.7558, -73.9729, 40.75588, -73.97283)",13,40.7558,-73.9729,40.75588,-73.97283
33981,"(40.71738, -74.01002, 40.71718, -74.0097)",56,40.71738,-74.01002,40.71718,-74.0097
33982,"(40.77611, -73.98744, 40.77602, -73.98724)",6,40.77611,-73.98744,40.77602,-73.98724
33983,"(40.75914, -73.95836, 40.75901, -73.95846)",2,40.75914,-73.95836,40.75901,-73.95846
33984,"(40.71525, -73.9603, 40.71519, -73.96017)",7,40.71525,-73.9603,40.71519,-73.96017
33985,"(40.73791, -73.98497, 40.73731, -73.9854)",38,40.73791,-73.98497,40.73731,-73.9854
33986,"(40.77566, -73.95343, 40.77555, -73.95349)",27,40.77566,-73.95343,40.77555,-73.95349
33987,"(40.73067, -73.94922, 40.73053, -73.95064)",17,40.73067,-73.94922,40.73053,-73.95064
33988,"(40.69479, -73.9943, 40.69522, -73.99586)",33,40.69479,-73.9943,40.69522,-73.99586
33989,"(40.70436, -74.01109, 40.7044, -74.01099)",102,40.70436,-74.01109,40.7044,-74.01099
33990,"(40.75838, -73.97101, 40.759, -73.97251)",72,40.75838,-73.97101,40.759,-73.97251
33991,"(40.73575, -74.0018, 40.73575, -74.0018)",25,40.73575,-74.0018,40.73575,-74.0018
33992,"(40.69982, -73.98625, 40.69989, -73.98628)",438,40.69982,-73.98625,40.69989,-73.98628
33993,"(40.69355, -73.95203, 40.69353, -73.95208)",8,40.69355,-73.95203,40.69353,-73.95208
33994,"(40.71264, -74.00451, 40.71263, -74.00453)",42,40.71264,-74.00451,40.71263,-74.00453
33995,"(40.78146, -73.97142, 40.78142, -73.97143)",14,40.78146,-73.97142,40.78142,-73.97143
33996,"(40.73876, -74.00365, 40.73876, -74.00345)",55,40.73876,-74.00365,40.73876,-74.00345
33997,"(40.72331, -74.00299, 40.72335, -74.00295)",232,40.72331,-74.00299,40.72335,-74.00295
33998,"(40.70742, -74.0041, 40.70686, -74.005)",65,40.70742,-74.0041,40.70686,-74.005
33999,"(40.74281, -73.95406, 40.74288, -73.95403)",77,40.74281,-73.95406,40.74288,-73.95403
34000,"(40.74088, -73.95217, 40.74086, -73.95218)",120,40.74088,-73.95217,40.74086,-73.95218
34001,"(40.69017, -73.94237, 40.68984, -73.9452)",4,40.69017,-73.94237,40.68984,-73.9452
34002,"(40.71618, -73.94973, 40.71618, -73.94973)",7,40.71618,-73.94973,40.71618,-73.94973
34003,"(40.77169, -73.95918, 40.77109, -73.95775)",24,40.77169,-73.95918,40.77109,-73.95775
34004,"(40.72434, -73.98499, 40.72427, -73.98485)",130,40.72434,-73.98499,40.72427,-73.98485
34005,"(40.70969, -74.00149, 40.7097, -74.00148)",121,40.70969,-74.00149,40.7097,-74.00148
34006,"(40.73945, -74.00985, 40.73956, -74.0098)",25,40.73945,-74.00985,40.73956,-74.0098
34007,"(40.72925, -73.99092, 40.72974, -73.99076)",35,40.72925,-73.99092,40.72974,-73.99076
34008,"(40.75138, -73.96803, 40.75237, -73.97034)",5,40.75138,-73.96803,40.75237,-73.97034
34009,"(40.76835, -73.98223, 40.76832, -73.98225)",4,40.76835,-73.98223,40.76832,-73.98225
34010,"(40.71293, -74.01451, 40.71301, -74.01449)",992,40.71293,-74.01451,40.71301,-74.01449
34011,"(40.72552, -73.95749, 40.7251, -73.95757)",178,40.72552,-73.95749,40.7251,-73.95757
34012,"(40.73482, -73.92416, 40.73482, -73.92416)",2,40.73482,-73.92416,40.73482,-73.92416
34013,"(40.77006, -73.99451, 40.77013, -73.99449)",4,40.77006,-73.99451,40.77013,-73.99449
34014,"(40.75916, -73.98838, 40.75979, -73.98793)",1666,40.75916,-73.98838,40.75979,-73.98793
34015,"(40.71477, -73.9495, 40.71491, -73.94785)",5,40.71477,-73.9495,40.71491,-73.94785
34016,"(40.71448, -73.98163, 40.71472, -73.98242)",25,40.71448,-73.98163,40.71472,-73.98242
34017,"(40.71094, -73.9654, 40.71089, -73.96541)",11,40.71094,-73.9654,40.71089,-73.96541
34018,"(40.70147, -73.96126, 40.70147, -73.96125)",15,40.70147,-73.96126,40.70147,-73.96125
34019,"(40.72776, -73.97618, 40.72786, -73.97612)",72,40.72776,-73.97618,40.72786,-73.97612
34020,"(40.72817, -73.98487, 40.72827, -73.9851)",341,40.72817,-73.98487,40.72827,-73.9851
34021,"(40.7043, -73.94859, 40.70448, -73.94879)",3,40.7043,-73.94859,40.70448,-73.94879
34022,"(40.71839, -73.98739, 40.7196, -73.98675)",56,40.71839,-73.98739,40.7196,-73.98675
34023,"(40.73831, -74.01027, 40.73788, -74.01022)",1202,40.73831,-74.01027,40.73788,-74.01022
34024,"(40.74472, -73.94849, 40.74459, -73.94879)",2,40.74472,-73.94849,40.74459,-73.94879
34025,"(40.71882, -73.97482, 40.71881, -73.97484)",8,40.71882,-73.97482,40.71881,-73.97484
34026,"(40.73627, -73.92825, 40.73622, -73.928)",2,40.73627,-73.92825,40.73622,-73.928
34027,"(40.75217, -73.97694, 40.75351, -73.97597)",8,40.75217,-73.97694,40.75351,-73.97597
